date,ticker,industry,breach_day,irc_rank_at_breach,irc_delta_5d,irc_state,reentry_50,post_breach_ret
2026-02-05,FDX,Transportation,8,8,0.0,STRONG,False,-0.06259789077999367
2026-02-05,HSY,Food,7,24,12.0,COLLAPSED,False,0.025478577939835878
2026-02-06,GLW,Telecommunications,18,4,1.0,STRONG,False,-0.04222947899658602
2026-02-06,HSY,Food,6,24,12.0,COLLAPSED,False,0.015405651777575136
2026-02-09,CIEN,Telecommunications,17,4,1.0,STRONG,False,0.12716338122285342
2026-02-09,GLW,Telecommunications,17,4,1.0,STRONG,False,0.01098411755974471
2026-02-10,CIEN,Telecommunications,16,4,1.0,STRONG,False,0.13581690611426644
2026-02-10,VZ,Telecommunications,3,4,-3.0,STRONG,True,0.03407467863701297
2026-02-11,GLW,Telecommunications,15,4,1.0,STRONG,False,-0.03688585423779134
2026-02-11,GNRC,Electrical Compo&Equip,11,21,13.0,COLLAPSED,False,-0.09437813373563475
2026-02-11,VRT,Machinery-Constr&Mining,10,1,0.0,STRONG,True,0.02372410600624919
2026-02-11,VZ,Telecommunications,2,4,-3.0,STRONG,True,0.03305447867782085
2026-02-12,GLW,Telecommunications,14,4,1.0,STRONG,False,-0.041709959922814344
2026-02-12,GNRC,Electrical Compo&Equip,10,21,13.0,COLLAPSED,False,-0.11021875138660875
2026-02-12,SW,Packaging&Containers,6,6,0.0,STRONG,False,-0.1412832145171743
2026-02-12,VRT,Machinery-Constr&Mining,9,1,0.0,STRONG,True,-0.0013501523743394417
2026-02-12,VZ,Telecommunications,1,4,-3.0,STRONG,True,0.04835747806570101
2026-02-13,GLW,Telecommunications,13,4,1.0,STRONG,False,-0.019964375834941372
2026-02-13,GNRC,Electrical Compo&Equip,9,21,13.0,COLLAPSED,False,-0.10156631317389186
2026-02-13,SW,Packaging&Containers,5,6,0.0,STRONG,False,-0.14841218405703172
2026-02-13,TPL,Oil&Gas,14,1,-7.0,STRONG,True,0.0035426547054453472
2026-02-13,VRT,Machinery-Constr&Mining,8,1,0.0,STRONG,True,0.0212552559503143
2026-02-17,GNRC,Electrical Compo&Equip,8,21,13.0,COLLAPSED,False,-0.08958601411013001
2026-02-17,SW,Packaging&Containers,4,6,0.0,STRONG,False,-0.13415424497731698
2026-02-17,TPL,Oil&Gas,13,1,-7.0,STRONG,True,0.007904310229891687
2026-02-17,VRT,Machinery-Constr&Mining,7,1,0.0,STRONG,True,0.03541256798981607
2026-02-18,GNRC,Electrical Compo&Equip,7,21,13.0,COLLAPSED,False,-0.11137240981497087
2026-02-18,SW,Packaging&Containers,3,6,0.0,STRONG,False,-0.16655865197666886
2026-02-18,TPL,Oil&Gas,12,1,-7.0,STRONG,True,0.009618497990591113
2026-02-18,TPR,Apparel,2,9,-9.0,STRONG,False,-0.10694506333948695
2026-02-18,VRT,Machinery-Constr&Mining,6,1,0.0,STRONG,True,0.021139528603942193
2026-02-19,CIEN,Telecommunications,10,4,1.0,STRONG,True,0.3784831272970264
2026-02-19,FIX,Engineering&Construction,7,28,25.0,COLLAPSED,True,0.004422071420625118
2026-02-19,GNRC,Electrical Compo&Equip,6,21,13.0,COLLAPSED,False,-0.10879886409016293
2026-02-19,TPL,Oil&Gas,11,1,-7.0,STRONG,True,0.014265851475153912
2026-02-19,VRT,Machinery-Constr&Mining,5,1,0.0,STRONG,True,0.03834432743123872
2026-02-20,CIEN,Telecommunications,9,4,1.0,STRONG,True,0.28262612763113926
2026-02-20,FIX,Engineering&Construction,6,28,25.0,COLLAPSED,True,-0.05665952831238186
2026-02-20,GLW,Telecommunications,9,4,1.0,STRONG,False,-0.0754044827074366
2026-02-20,GNRC,Electrical Compo&Equip,5,21,13.0,COLLAPSED,False,-0.11563207170430845
2026-02-20,TPL,Oil&Gas,10,1,-7.0,STRONG,True,-0.010704150239033927
2026-02-20,VRT,Machinery-Constr&Mining,4,1,0.0,STRONG,True,-0.012922887011534212
2026-02-23,CIEN,Telecommunications,8,4,1.0,STRONG,True,0.3628466421650516
2026-02-23,EIX,Electric,4,10,-5.0,STRONG,False,-0.05445544554455439
2026-02-23,GLW,Telecommunications,8,4,1.0,STRONG,False,-0.027979812973133567
2026-02-23,GNRC,Electrical Compo&Equip,4,21,13.0,COLLAPSED,False,-0.10436171628876967
2026-02-23,TPL,Oil&Gas,9,1,-7.0,STRONG,True,0.005409214711540322
2026-02-23,VRT,Machinery-Constr&Mining,3,1,0.0,STRONG,True,-0.012459977626046448
2026-02-24,CIEN,Telecommunications,7,4,1.0,STRONG,True,0.4346140995656531
2026-02-24,GNRC,Electrical Compo&Equip,3,21,13.0,COLLAPSED,False,-0.07170430847051512
2026-02-24,TPL,Oil&Gas,8,1,-7.0,STRONG,True,0.019484600879949854
2026-02-24,VRT,Machinery-Constr&Mining,2,1,0.0,STRONG,True,0.04497936195656349
2026-02-25,GLW,Telecommunications,6,4,1.0,STRONG,True,0.08616594923556464
2026-02-25,GNRC,Electrical Compo&Equip,2,21,13.0,COLLAPSED,False,-0.0896747570661579
2026-02-25,GRMN,Electronics,5,14,4.0,WEAKENING,False,-0.02547973564774264
2026-02-25,KEYS,Electronics,9,28,5.0,COLLAPSED,True,0.02654619317783835
2026-02-25,TPL,Oil&Gas,7,1,-7.0,STRONG,True,0.010151800849475423
2026-02-25,VRT,Machinery-Constr&Mining,1,1,0.0,STRONG,True,0.06530879913590248
2026-02-26,AXON,Miscellaneous Manufactur,9,25,7.0,COLLAPSED,False,-0.12966362037985213
2026-02-27,TPL,Oil&Gas,5,1,-7.0,STRONG,True,-0.02529379273565313
2026-03-02,AXON,Miscellaneous Manufactur,7,25,7.0,COLLAPSED,False,-0.19804084471665673
2026-03-02,TPL,Oil&Gas,4,1,-7.0,STRONG,True,-0.10982229586880743
2026-03-03,AXON,Miscellaneous Manufactur,6,25,7.0,COLLAPSED,False,-0.17945398690032277
2026-03-03,TPL,Oil&Gas,3,1,-7.0,STRONG,True,-0.09612784031388677
2026-03-04,TPL,Oil&Gas,2,1,-7.0,STRONG,True,-0.1634763727786983
2026-03-04,XYZ,Commercial Services,7,11,3.0,WEAKENING,False,-0.004181301220939959
2026-03-05,INTU,Software,10,8,2.0,STRONG,False,-0.07196204199982426
2026-03-05,XYZ,Commercial Services,6,11,3.0,WEAKENING,False,-0.00016725204883760725
2026-03-06,INTU,Software,9,8,2.0,STRONG,False,-0.08320885686670765
2026-03-06,NOW,Software,8,6,-4.0,STRONG,False,-0.09928766159528624
2026-03-06,XYZ,Commercial Services,5,11,3.0,WEAKENING,False,0.014885432346546157
2026-03-09,DDOG,Software,9,3,-1.0,STRONG,False,-0.06827630316597366
2026-03-09,INTU,Software,8,8,2.0,STRONG,False,-0.09884895879096744
2026-03-09,XYZ,Commercial Services,4,11,3.0,WEAKENING,False,0.0030105368790767084
2026-03-10,DDOG,Software,8,3,-1.0,STRONG,False,-0.06859609849696191
2026-03-10,INTU,Software,7,8,2.0,STRONG,False,-0.14438537914067306
2026-03-10,PLTR,Software,6,6,-4.0,STRONG,True,-0.07861491130457565
2026-03-10,XYZ,Commercial Services,3,11,3.0,WEAKENING,False,0.05084462284662994
2026-03-11,APA,Oil&Gas,19,3,2.0,STRONG,False,0.005677419354838786
2026-03-11,DDOG,Software,7,3,-1.0,STRONG,False,-0.1287176207227374
2026-03-11,INTU,Software,6,8,2.0,STRONG,False,-0.20549600210877783
2026-03-11,MPC,Oil&Gas,15,1,0.0,STRONG,False,-0.061471279811891155
2026-03-11,VLO,Oil&Gas,10,1,0.0,STRONG,True,0.002387652426025344
2026-03-12,APA,Oil&Gas,18,3,2.0,STRONG,False,-0.0030967741935483684
2026-03-12,CF,Chemicals,10,16,2.0,WEAKENING,True,-0.08479179239589629
2026-03-12,DOW,Chemicals,18,10,0.0,STRONG,False,-0.006873727087576498
2026-03-12,LYB,Chemicals,10,16,2.0,WEAKENING,True,-0.051466803911477066
2026-03-12,MOS,Chemicals,2,15,-3.0,WEAKENING,True,-0.1051680520419227
2026-03-12,MPC,Oil&Gas,14,1,0.0,STRONG,False,-0.0652502519314746
2026-03-12,PSX,Oil&Gas,14,1,0.0,STRONG,False,-0.09331587337736269
2026-03-12,VLO,Oil&Gas,9,1,0.0,STRONG,True,0.018248486398908526
2026-03-13,APA,Oil&Gas,17,3,2.0,STRONG,False,0.019096774193548383
2026-03-13,MPC,Oil&Gas,13,1,0.0,STRONG,False,-0.05403930131004364
2026-03-13,PANW,Internet,5,5,0.0,STRONG,True,-0.0027002147898128603
2026-03-13,PSX,Oil&Gas,13,1,0.0,STRONG,False,-0.08676838988840796
2026-03-13,VLO,Oil&Gas,8,1,0.0,STRONG,True,0.0321480344504137
2026-03-16,APA,Oil&Gas,16,3,2.0,STRONG,False,-0.0443870967741935
2026-03-16,DDOG,Software,4,3,-1.0,STRONG,False,-0.11600575631595778
2026-03-16,MPC,Oil&Gas,12,1,0.0,STRONG,False,-0.05974974806852529
2026-03-16,PANW,Internet,4,5,0.0,STRONG,True,-0.008346118441239558
2026-03-17,APA,Oil&Gas,15,3,2.0,STRONG,False,-0.05548387096774188
2026-03-17,DDOG,Software,3,3,-1.0,STRONG,False,-0.032139430764310806
2026-03-17,EXPE,Internet,2,3,-10.0,STRONG,False,0.07531013742116044
2026-03-17,STX,Computers,7,5,0.0,STRONG,True,0.37173631827661757
2026-03-17,WDC,Computers,7,5,0.0,STRONG,True,0.33528443387598306
2026-03-18,APA,Oil&Gas,14,3,2.0,STRONG,False,-0.021935483870967776
2026-03-18,DDOG,Software,2,3,-1.0,STRONG,False,-0.012871762072273696
2026-03-18,DVN,Oil&Gas,10,1,0.0,STRONG,False,-0.05783082938876316
2026-03-18,OXY,Oil&Gas,11,1,0.0,STRONG,False,-0.09687152612355088
2026-03-18,WDC,Computers,6,5,0.0,STRONG,True,0.3231754161331626
2026-03-19,APA,Oil&Gas,13,3,2.0,STRONG,False,-0.07767741935483863
2026-03-19,CIEN,Telecommunications,7,8,0.0,STRONG,True,0.39021917808219175
2026-03-19,LITE,Computers,20,34,-8.0,COLLAPSED,False,0.0
2026-03-19,OXY,Oil&Gas,10,1,0.0,STRONG,False,-0.14578370652691752
2026-03-19,STX,Computers,5,5,0.0,STRONG,True,0.4460519021093481
2026-03-19,WDC,Computers,5,5,0.0,STRONG,True,0.36279495152734564
2026-03-20,AKAM,Software,10,43,26.0,COLLAPSED,False,-0.14816753926701565
2026-03-20,APA,Oil&Gas,12,3,2.0,STRONG,False,-0.07174193548387098
2026-03-20,CIEN,Telecommunications,6,8,0.0,STRONG,True,0.37882191780821906
2026-03-20,LITE,Computers,19,34,-8.0,COLLAPSED,True,0.0011632198821120987
2026-03-20,OXY,Oil&Gas,9,1,0.0,STRONG,False,-0.13482610767031922
2026-03-20,STX,Computers,4,5,0.0,STRONG,True,0.4249320203806859
2026-03-20,WDC,Computers,4,5,0.0,STRONG,True,0.36861167002012074
2026-03-23,AKAM,Software,9,43,26.0,COLLAPSED,False,-0.144153577661431
2026-03-23,APA,Oil&Gas,11,3,2.0,STRONG,False,-0.029677419354838697
2026-03-23,CIEN,Telecommunications,5,8,0.0,STRONG,True,0.38610958904109594
2026-03-23,COP,Oil&Gas,7,1,0.0,STRONG,False,-0.06324972737186474
2026-03-23,DELL,Computers,11,28,22.0,COLLAPSED,True,0.14498301612120557
2026-03-23,LITE,Computers,18,34,-8.0,COLLAPSED,True,-0.0639211694833739
2026-03-23,OXY,Oil&Gas,8,1,0.0,STRONG,False,-0.10544703827219315
2026-03-23,VLO,Oil&Gas,2,1,0.0,STRONG,True,-0.004903214803445022
2026-03-23,WDC,Computers,3,5,0.0,STRONG,True,0.4040973111395645
2026-03-24,APA,Oil&Gas,10,3,2.0,STRONG,False,-0.017806451612903174
2026-03-24,CIEN,Telecommunications,4,8,0.0,STRONG,True,0.3670410958904111
2026-03-24,COP,Oil&Gas,6,1,0.0,STRONG,False,-0.04502258918834712
2026-03-24,DELL,Computers,10,28,22.0,COLLAPSED,True,0.1573300264193671
2026-03-24,DVN,Oil&Gas,6,1,0.0,STRONG,False,-0.03025313850586553
2026-03-24,LITE,Computers,17,34,-8.0,COLLAPSED,True,-0.02289529902580334
2026-03-24,MPC,Oil&Gas,6,1,0.0,STRONG,False,-0.06755962378233127
2026-03-24,OXY,Oil&Gas,7,1,0.0,STRONG,False,-0.09401302207400353
2026-03-25,AKAM,Software,7,43,26.0,COLLAPSED,False,-0.1607329842931936
2026-03-25,APA,Oil&Gas,9,3,2.0,STRONG,False,-0.0023225806451613318
2026-03-25,CIEN,Telecommunications,3,8,0.0,STRONG,True,0.4132876712328768
2026-03-25,DELL,Computers,9,28,22.0,COLLAPSED,True,0.14379684045937347
2026-03-25,HPE,Computers,9,28,22.0,COLLAPSED,True,0.11809447558046426
2026-03-25,LITE,Computers,16,34,-8.0,COLLAPSED,True,-0.052769917344279604
2026-03-25,OXY,Oil&Gas,6,1,0.0,STRONG,False,-0.08162617119263138
2026-03-26,APA,Oil&Gas,8,3,2.0,STRONG,False,-0.026322580645161353
2026-03-26,BKR,Oil&Gas Services,4,2,-5.0,STRONG,False,0.14252568776930707
2026-03-26,CIEN,Telecommunications,2,8,0.0,STRONG,True,0.4268493150684931
2026-03-26,DELL,Computers,8,28,22.0,COLLAPSED,True,0.16509408529681346
2026-03-26,FANG,Oil&Gas,4,1,0.0,STRONG,False,0.021875983632357432
2026-03-26,HPE,Computers,8,28,22.0,COLLAPSED,True,0.12730184147317858
2026-03-26,LITE,Computers,15,34,-8.0,COLLAPSED,True,-0.013902714552551876
2026-03-26,SLB,Oil&Gas Services,5,5,1.0,STRONG,False,0.13572006472491904
2026-03-27,ALB,Chemicals,6,9,3.0,STRONG,True,0.14983000057626916
2026-03-27,APA,Oil&Gas,7,3,2.0,STRONG,False,-0.008258064516129093
2026-03-27,BKR,Oil&Gas Services,3,2,-5.0,STRONG,False,0.13324494530991027
2026-03-27,CIEN,Telecommunications,1,8,0.0,STRONG,True,0.38723287671232876
2026-03-27,DELL,Computers,7,28,22.0,COLLAPSED,True,0.1644470803903597
2026-03-27,DVN,Oil&Gas,3,1,0.0,STRONG,False,-0.008026342868903025
2026-03-27,HAL,Oil&Gas Services,3,2,-5.0,STRONG,False,0.056052631578947354
2026-03-27,LITE,Computers,14,34,-8.0,COLLAPSED,True,-0.03846454975561209
2026-03-27,OXY,Oil&Gas,4,1,0.0,STRONG,False,-0.09051929490233435
2026-03-27,SLB,Oil&Gas Services,4,5,1.0,STRONG,False,0.11711165048543681
2026-03-30,APA,Oil&Gas,6,3,2.0,STRONG,False,-0.002580645161290307
2026-03-30,BKR,Oil&Gas Services,2,2,-5.0,STRONG,True,0.12147828969174679
2026-03-30,CF,Chemicals,2,4,-8.0,STRONG,True,-0.044303797468354444
2026-03-30,DOW,Chemicals,6,10,0.0,STRONG,False,-0.032331975560081494
2026-03-30,DVN,Oil&Gas,2,1,0.0,STRONG,True,0.01831652603416334
2026-03-30,EOG,Oil&Gas,2,1,0.0,STRONG,False,-0.03304372596496219
2026-03-30,HAL,Oil&Gas Services,2,2,-5.0,STRONG,True,0.07394736842105276
2026-03-30,LYB,Chemicals,2,4,-8.0,STRONG,True,-0.06817885542953972
2026-03-30,OXY,Oil&Gas,3,1,0.0,STRONG,False,-0.06923932031125934
2026-03-30,SLB,Oil&Gas Services,3,5,1.0,STRONG,True,0.12560679611650483
2026-03-31,APA,Oil&Gas,5,3,2.0,STRONG,True,0.040516129032257986
2026-03-31,DOW,Chemicals,5,10,0.0,STRONG,False,0.006873727087576276
2026-03-31,HAL,Oil&Gas Services,1,2,-5.0,STRONG,True,0.10026315789473683
2026-03-31,HPE,Computers,5,28,22.0,COLLAPSED,True,0.13290632506004796
2026-03-31,LITE,Computers,12,34,-8.0,COLLAPSED,True,-0.03998568344760478
2026-03-31,LYB,Chemicals,1,4,-8.0,STRONG,True,-0.04458349628470848
2026-03-31,OXY,Oil&Gas,2,1,0.0,STRONG,True,-0.03509607749722088
2026-03-31,SLB,Oil&Gas Services,2,5,1.0,STRONG,True,0.12661812297734643
2026-04-01,APA,Oil&Gas,4,3,2.0,STRONG,True,0.05109677419354841
2026-04-01,SLB,Oil&Gas Services,1,5,1.0,STRONG,True,0.15048543689320404
2026-04-02,ETR,Electric,6,34,23.0,COLLAPSED,False,0.009537847914679709
2026-04-06,INTC,Semiconductors,13,1,0.0,STRONG,True,0.434261755016472
2026-04-07,DOW,Chemicals,1,10,0.0,STRONG,True,0.038696537678207577
2026-04-07,GLW,Telecommunications,8,10,-3.0,STRONG,False,-0.013870300523178059
2026-04-07,INTC,Semiconductors,12,1,0.0,STRONG,True,0.6194968553459119
2026-04-07,SATS,Telecommunications,2,9,-6.0,STRONG,True,-0.022899492047630976
2026-04-08,INTC,Semiconductors,11,1,0.0,STRONG,True,0.6922731356693621
2026-04-08,MPWR,Semiconductors,17,1,0.0,STRONG,False,0.043492813297294486
2026-04-09,GLW,Telecommunications,6,10,-3.0,STRONG,False,0.10962404185424024
2026-04-09,INTC,Semiconductors,10,1,0.0,STRONG,True,0.6415094339622642
2026-04-09,MPWR,Semiconductors,16,1,0.0,STRONG,False,-0.004749033773713607
2026-04-10,COHR,Electronics,10,7,3.0,STRONG,False,-0.0024695766015054854
2026-04-10,INTC,Semiconductors,9,1,0.0,STRONG,True,0.8706199460916442
2026-04-10,LRCX,Semiconductors,8,1,0.0,STRONG,True,0.107324421012992
2026-04-10,MPWR,Semiconductors,15,1,0.0,STRONG,False,0.0109631949882536
2026-04-13,AVGO,Semiconductors,11,1,0.0,STRONG,False,0.07153040042017866
2026-04-13,COHR,Electronics,9,7,3.0,STRONG,True,0.12972715641643617
2026-04-13,INTC,Semiconductors,8,1,0.0,STRONG,True,0.9383048817011082
2026-04-13,LRCX,Semiconductors,7,1,0.0,STRONG,True,0.11485595932969317
2026-04-13,MPWR,Semiconductors,14,1,0.0,STRONG,False,0.04901861722282552
2026-04-14,COHR,Electronics,8,7,3.0,STRONG,True,0.11282692136034989
2026-04-14,INTC,Semiconductors,7,1,0.0,STRONG,True,0.8060796645702306
2026-04-14,LRCX,Semiconductors,6,1,0.0,STRONG,True,0.08921107136132544
2026-04-14,MPWR,Semiconductors,13,1,0.0,STRONG,False,0.01012958799605923
2026-04-14,VRT,Machinery-Constr&Mining,6,3,1.0,STRONG,True,0.20315265124205295
2026-04-15,AVGO,Semiconductors,9,1,0.0,STRONG,False,0.042418027661756286
2026-04-15,COHR,Electronics,7,7,3.0,STRONG,True,0.20119610818530753
2026-04-15,HOOD,Internet,9,6,-3.0,STRONG,False,-0.06482271231875225
2026-04-15,INTC,Semiconductors,6,1,0.0,STRONG,True,0.8012878107217731
2026-04-16,ANET,Telecommunications,8,10,7.0,STRONG,True,-0.1057535241091414
2026-04-16,AVGO,Semiconductors,8,1,0.0,STRONG,False,0.09994247555210967
2026-04-16,COHR,Electronics,6,7,3.0,STRONG,True,0.20485584218512898
2026-04-16,INTC,Semiconductors,5,1,0.0,STRONG,True,0.735998802036538
2026-04-16,MPWR,Semiconductors,11,1,0.0,STRONG,False,0.019255058478793607
2026-04-16,ON,Semiconductors,15,1,0.0,STRONG,True,0.1765232084285857
2026-04-17,ANET,Telecommunications,7,10,7.0,STRONG,True,-0.1410853651158569
2026-04-17,AVGO,Semiconductors,7,1,0.0,STRONG,False,0.06342695645649399
2026-04-17,COHR,Electronics,5,7,3.0,STRONG,True,0.13793924246481604
2026-04-17,HOOD,Internet,7,6,-3.0,STRONG,True,-0.060070671378091745
2026-04-17,INTC,Semiconductors,4,1,0.0,STRONG,True,0.6287810721772984
2026-04-17,MPWR,Semiconductors,10,1,0.0,STRONG,False,-0.021130674211230938
2026-04-17,ON,Semiconductors,14,1,0.0,STRONG,True,0.12424212304939863
2026-04-20,ANET,Telecommunications,6,10,7.0,STRONG,True,-0.1426583580373887
2026-04-20,AVGO,Semiconductors,6,1,0.0,STRONG,False,0.05222219443263376
2026-04-20,COHR,Electronics,4,7,3.0,STRONG,True,0.0795620220774198
2026-04-20,HOOD,Internet,6,6,-3.0,STRONG,True,-0.059948824174484994
2026-04-20,INTC,Semiconductors,3,1,0.0,STRONG,True,0.6197963462114406
2026-04-20,MPWR,Semiconductors,9,1,0.0,STRONG,False,-0.06135221158461113
2026-04-20,ON,Semiconductors,13,1,0.0,STRONG,True,0.08766524202365567
2026-04-21,ANET,Telecommunications,5,10,7.0,STRONG,True,-0.1434448544981547
2026-04-21,COHR,Electronics,3,7,3.0,STRONG,True,0.05218840191615337
2026-04-21,INTC,Semiconductors,2,1,0.0,STRONG,True,0.6591793950284515
2026-04-21,MPWR,Semiconductors,8,1,0.0,STRONG,False,-0.07285851415868849
2026-04-21,ON,Semiconductors,12,1,0.0,STRONG,True,0.05377199085577966
2026-04-22,ANET,Telecommunications,4,10,7.0,STRONG,True,-0.15003932482303817
2026-04-22,APP,Internet,4,6,-3.0,STRONG,True,0.07404850455426137
2026-04-22,COHR,Electronics,2,7,3.0,STRONG,True,0.06667856824064988
2026-04-22,HOOD,Internet,4,6,-3.0,STRONG,True,-0.07688558547581315
2026-04-22,ON,Semiconductors,11,1,0.0,STRONG,True,0.09541795050193813
2026-04-22,SMCI,Computers,3,18,-8.0,WEAKENING,True,0.20143626570915618
2026-04-23,APP,Internet,3,6,-3.0,STRONG,True,0.08208805647729545
2026-04-23,MCHP,Semiconductors,14,1,0.0,STRONG,False,-0.05790507703443282
2026-04-23,MPWR,Semiconductors,6,1,0.0,STRONG,False,-0.014038699573092228
2026-04-23,ON,Semiconductors,10,1,0.0,STRONG,True,0.08945432859556712
2026-04-23,TXN,Semiconductors,10,1,0.0,STRONG,True,0.04610152853737204
2026-04-24,AMD,Semiconductors,20,2,0.0,STRONG,False,0.0
2026-04-24,INTC,Semiconductors,17,2,1.0,STRONG,True,0.08158844765342965
2026-04-24,MCHP,Semiconductors,13,1,0.0,STRONG,False,-0.033915830834453375
2026-04-24,ON,Semiconductors,9,1,0.0,STRONG,True,0.15495477586721007
2026-04-24,TXN,Semiconductors,9,1,0.0,STRONG,True,0.08403449726546053
2026-04-27,AMD,Semiconductors,19,2,0.0,STRONG,True,0.07781651729374772
2026-04-27,HOOD,Internet,1,6,-3.0,STRONG,True,-0.09723406847812832
2026-04-27,INTC,Semiconductors,16,2,1.0,STRONG,True,0.11480144404332138
2026-04-27,MCHP,Semiconductors,12,1,0.0,STRONG,False,0.01385585771895359
2026-04-27,MU,Semiconductors,19,2,0.0,STRONG,True,0.19291611185086555
2026-04-27,ON,Semiconductors,8,1,0.0,STRONG,True,0.26229997018189044
2026-04-27,TXN,Semiconductors,8,1,0.0,STRONG,True,0.13900574954424338
2026-04-28,AMD,Semiconductors,18,2,0.0,STRONG,True,0.05995593677140598
2026-04-28,INTC,Semiconductors,15,2,1.0,STRONG,True,0.09900722021660657
2026-04-28,ON,Semiconductors,7,1,0.0,STRONG,True,0.24132789981115188
2026-04-28,TXN,Semiconductors,7,1,0.0,STRONG,True,0.11292245126910672
2026-04-29,AMD,Semiconductors,17,2,0.0,STRONG,True,0.10819019914012551
2026-04-29,GNRC,Electrical Compo&Equip,10,12,7.0,WEAKENING,False,0.045650140318054255
2026-04-29,INTC,Semiconductors,14,2,1.0,STRONG,True,0.09106498194945845
2026-04-29,NXPI,Semiconductors,10,1,0.0,STRONG,True,0.10679936999430306
2026-04-29,ON,Semiconductors,6,1,0.0,STRONG,True,0.2301958055859259
2026-04-29,TXN,Semiconductors,6,1,0.0,STRONG,True,0.10766372177815176
2026-04-30,AMD,Semiconductors,16,2,0.0,STRONG,True,0.10393360569827381
2026-04-30,GNRC,Electrical Compo&Equip,9,12,7.0,WEAKENING,False,0.03988774555659513
2026-04-30,INTC,Semiconductors,13,2,1.0,STRONG,True,0.0350180505415163
2026-04-30,NXPI,Semiconductors,9,1,0.0,STRONG,True,0.07687409939345202
2026-04-30,ON,Semiconductors,5,1,0.0,STRONG,True,0.19888679057747738
2026-04-30,QCOM,Semiconductors,13,2,1.0,STRONG,True,0.2832677265988446
2026-04-30,STX,Computers,12,7,5.0,STRONG,False,0.18757086550402224
2026-04-30,TXN,Semiconductors,5,1,0.0,STRONG,True,0.07165895386341337
2026-05-01,AMD,Semiconductors,15,2,0.0,STRONG,True,
2026-05-01,GNRC,Electrical Compo&Equip,8,12,7.0,WEAKENING,False,
2026-05-01,INTC,Semiconductors,12,2,1.0,STRONG,True,
2026-05-01,NXPI,Semiconductors,8,1,0.0,STRONG,True,
2026-05-01,ON,Semiconductors,4,1,0.0,STRONG,True,
2026-05-01,QCOM,Semiconductors,12,2,1.0,STRONG,True,
2026-05-01,STX,Computers,11,7,5.0,STRONG,False,
2026-05-01,TXN,Semiconductors,4,1,0.0,STRONG,True,
2026-05-04,AMD,Semiconductors,14,2,0.0,STRONG,True,0.09116382537271939
2026-05-04,INTC,Semiconductors,11,2,1.0,STRONG,True,-0.0132671480144404
2026-05-04,MU,Semiconductors,14,2,0.0,STRONG,True,0.37882822902796276
2026-05-04,NXPI,Semiconductors,7,1,0.0,STRONG,True,0.04346369089507718
2026-05-04,ON,Semiconductors,3,1,0.0,STRONG,True,0.201868601530663
2026-05-04,QCOM,Semiconductors,11,2,1.0,STRONG,True,0.17064567251163032
2026-05-04,STX,Computers,10,7,5.0,STRONG,True,0.243534366394903
2026-05-04,TXN,Semiconductors,3,1,0.0,STRONG,True,0.0279063244986677
2026-05-05,AMD,Semiconductors,13,2,0.0,STRONG,True,0.11556972043378755
2026-05-05,GNRC,Electrical Compo&Equip,6,12,7.0,WEAKENING,False,0.06484565014031807
2026-05-05,INTC,Semiconductors,10,2,1.0,STRONG,True,-0.0259025270758122
2026-05-05,MCHP,Semiconductors,6,1,0.0,STRONG,False,0.0025850480818943034
2026-05-05,MU,Semiconductors,13,2,0.0,STRONG,True,0.4169107856191743
2026-05-05,NXPI,Semiconductors,6,1,0.0,STRONG,True,0.08448108307362356
2026-05-05,QCOM,Semiconductors,10,2,1.0,STRONG,True,0.2312253974745666
2026-05-05,STX,Computers,9,7,5.0,STRONG,True,0.2507558987095728
2026-05-06,AMD,Semiconductors,12,2,0.0,STRONG,True,0.1604457658659708
2026-05-06,INTC,Semiconductors,9,2,1.0,STRONG,True,0.017238267148014463
2026-05-06,MU,Semiconductors,12,2,0.0,STRONG,True,0.43750998668442076
2026-05-06,NXPI,Semiconductors,5,1,0.0,STRONG,True,0.0786501792835359
2026-05-06,QCOM,Semiconductors,9,2,1.0,STRONG,True,0.27810439139103305
2026-05-06,STX,Computers,8,7,5.0,STRONG,True,0.2697613519788349
2026-05-07,AMD,Semiconductors,11,2,0.0,STRONG,True,0.11912044662146282
2026-05-07,CNC,Healthcare-Services,4,9,-6.0,STRONG,True,0.06614521339908186
2026-05-07,DDOG,Software,14,26,4.0,COLLAPSED,True,0.08151305274373999
2026-05-07,DVA,Healthcare-Services,9,16,7.0,WEAKENING,False,-0.023873622187230215
2026-05-07,FTNT,Computers,14,2,-2.0,STRONG,True,0.15397070161912096
2026-05-07,INTC,Semiconductors,8,2,1.0,STRONG,True,0.008844765342960415
2026-05-07,MU,Semiconductors,11,2,0.0,STRONG,True,0.32623169107856187
2026-05-07,QCOM,Semiconductors,8,2,1.0,STRONG,True,0.2400695260978476
2026-05-07,SMCI,Computers,9,4,2.0,STRONG,True,0.40167364016736395
2026-05-07,STX,Computers,7,7,5.0,STRONG,True,0.24991901085254575
2026-05-08,AKAM,Software,10,19,3.0,WEAKENING,False,0.014195476465394208
2026-05-08,AMD,Semiconductors,10,2,0.0,STRONG,True,-0.0024170605976342463
2026-05-08,CNC,Healthcare-Services,3,9,-6.0,STRONG,True,0.05985376636626416
2026-05-08,DDOG,Software,13,26,4.0,COLLAPSED,True,0.03938021665778724
