date,ticker,breach_day,worst_rank_after,post_missing_rank,bucket,reentry_50,days_to_reentry_50,reentry_25,days_to_reentry_25,reentry_10,days_to_reentry_10,post_breach_ret,post_reentry50_ret
2025-12-19,CCL,10,486.0,False,D_gt250,False,,False,,False,,-0.12538699690402466,
2025-12-19,NCLH,6,484.0,False,D_gt250,False,,False,,False,,-0.0695497102095407,
2025-12-19,RCL,4,438.0,False,D_gt250,False,,False,,False,,-0.02765428641439438,
2025-12-22,CCL,9,487.0,False,D_gt250,False,,False,,False,,-0.11795665634674923,
2025-12-22,NCLH,5,493.0,False,D_gt250,False,,False,,False,,-0.07177886758805174,
2025-12-22,RCL,3,439.0,False,D_gt250,False,,False,,False,,-0.0004200651100920716,
2025-12-23,CCL,8,487.0,False,D_gt250,False,,False,,False,,-0.11609907120743024,
2025-12-23,NCLH,4,493.0,False,D_gt250,False,,False,,False,,-0.06687472135532768,
2025-12-23,RCL,2,439.0,False,D_gt250,False,,False,,False,,0.0015402387370042625,
2025-12-24,CCL,7,487.0,False,D_gt250,False,,False,,False,,-0.11238390092879247,
2025-12-24,GE,2,475.0,False,D_gt250,True,3.0,True,3.0,False,,-0.05302009114834061,-0.08009353078721748
2025-12-24,NCLH,3,495.0,False,D_gt250,False,,False,,False,,-0.07311636201515825,
2025-12-24,RCL,1,439.0,False,D_gt250,False,,False,,False,,0.026184058529071796,
2025-12-26,CCL,6,487.0,False,D_gt250,False,,False,,False,,-0.11176470588235288,
2025-12-26,GE,1,475.0,False,D_gt250,True,3.0,True,3.0,False,,-0.045285319982027006,-0.07257989088074812
2025-12-26,NCLH,2,495.0,False,D_gt250,False,,False,,False,,-0.06999554168524302,
2025-12-29,CCL,5,487.0,False,D_gt250,False,,False,,False,,-0.11083591331269349,
2025-12-29,CMCSA,2,422.0,False,D_gt250,False,,False,,False,,0.01464285714285718,
2025-12-29,LRCX,16,200.0,False,C_151-250,True,3.0,True,4.0,False,,0.08554599003171748,0.004696804495512907
2025-12-29,NVDA,5,417.0,False,D_gt250,False,,False,,False,,0.022858363597521913,
2025-12-30,CCL,4,487.0,False,D_gt250,False,,False,,False,,-0.035603715170278605,
2025-12-31,CCL,3,487.0,False,D_gt250,False,,False,,False,,-0.07058823529411762,
2026-01-02,FIX,4,292.0,False,D_gt250,True,3.0,True,5.0,True,10.0,0.21077931836663266,0.09609184263003878
2026-01-05,HAL,9,265.0,False,D_gt250,True,3.0,False,,False,,0.03991403131716287,0.004448398576512469
2026-01-05,IBKR,3,283.0,False,D_gt250,True,5.0,False,,False,,0.06798745724059319,0.01696525515743752
2026-01-05,SLB,10,152.0,False,C_151-250,True,1.0,True,1.0,False,,0.071259418729817,0.025556471558120242
2026-01-06,IBKR,2,355.0,False,D_gt250,True,5.0,False,,False,,0.046750285062713726,-0.0032573289902281255
2026-01-06,SLB,9,152.0,False,C_151-250,True,1.0,True,1.0,False,,0.10548977395048431,0.05832646331409719
2026-01-07,ALB,14,463.0,False,D_gt250,False,,False,,False,,-0.1510877231053004,
2026-01-08,CNC,6,476.0,False,D_gt250,False,,False,,False,,-0.15934426229508192,
2026-01-08,DOW,7,377.0,False,D_gt250,True,1.0,True,1.0,False,,0.19563581640331096,0.11862020415346719
2026-01-08,HAL,6,270.0,False,D_gt250,True,3.0,False,,False,,0.07399447344181742,0.03736654804270456
2026-01-08,SLB,7,269.0,False,D_gt250,True,1.0,True,1.0,False,,0.09149623250807326,0.04492992580379229
2026-01-09,AMAT,8,430.0,False,D_gt250,True,1.0,True,1.0,False,,0.03695222560306144,0.02540480178671123
2026-01-09,HAL,5,270.0,False,D_gt250,True,3.0,False,,False,,0.07153822536076149,0.034994068801897926
2026-01-09,INTC,10,453.0,False,D_gt250,True,9.0,True,10.0,False,,0.18239585784890555,-0.006918363312907738
2026-01-09,LRCX,8,428.0,False,D_gt250,True,3.0,True,4.0,True,5.0,0.038876302673312324,-0.038497022561435945
2026-01-09,MCHP,7,328.0,False,D_gt250,True,5.0,False,,False,,-0.023490813648294084,-0.07311908320876936
2026-01-09,MU,17,348.0,False,D_gt250,False,,False,,False,,0.010806536636795094,
2026-01-09,SLB,6,275.0,False,D_gt250,True,1.0,True,1.0,False,,0.08805166846071044,0.04163231657048638
2026-01-12,AMAT,7,430.0,False,D_gt250,True,1.0,True,1.0,False,,0.032246933718121484,0.020751907686580973
2026-01-12,INTC,9,453.0,False,D_gt250,True,9.0,True,10.0,False,,0.10920216521534476,-0.06839296303617315
2026-01-12,LHX,9,388.0,False,D_gt250,False,,False,,False,,-0.025748164878599655,
2026-01-12,LRCX,7,428.0,False,D_gt250,True,3.0,True,4.0,True,5.0,0.02677843226098786,-0.049693868992703116
2026-01-12,MU,16,437.0,False,D_gt250,False,,False,,False,,-0.01620980495519231,
2026-01-12,SLB,5,337.0,False,D_gt250,True,1.0,True,1.0,False,,0.08331539289558654,0.0370981038746907
2026-01-13,ALB,10,465.0,False,D_gt250,False,,False,,False,,-0.04828297075896493,
2026-01-13,INTC,8,453.0,False,D_gt250,True,9.0,True,10.0,False,,0.13650270651918084,-0.04546353034196493
2026-01-13,LRCX,6,428.0,False,D_gt250,True,3.0,True,4.0,True,5.0,0.06533756230176713,-0.014006541977690246
2026-01-13,SLB,4,337.0,False,D_gt250,True,1.0,True,1.0,False,,0.110010764262648,0.06265457543281117
2026-01-13,TER,3,244.0,False,C_151-250,True,7.0,True,10.0,True,11.0,0.4089414858645628,0.28333599488981154
2026-01-14,ALB,9,465.0,False,D_gt250,False,,False,,False,,-0.13779634351434933,
2026-01-14,DOW,3,377.0,False,D_gt250,True,1.0,True,1.0,True,15.0,0.2283671933784801,0.1492432242168249
2026-01-14,INTC,7,453.0,False,D_gt250,True,9.0,True,10.0,False,,0.09390444810543652,-0.08124135204585903
2026-01-14,LRCX,5,428.0,False,D_gt250,True,3.0,True,4.0,True,5.0,0.04798368826461252,-0.030067935922167277
2026-01-14,SLB,3,337.0,False,D_gt250,True,1.0,True,1.0,False,,0.09020452099031218,0.04369332234130252
2026-01-15,ALB,8,465.0,False,D_gt250,False,,False,,False,,-0.09754245103889769,
2026-01-15,AMAT,4,430.0,False,D_gt250,True,1.0,True,1.0,False,,0.1133034285893535,0.10090576338482538
2026-01-15,BG,10,277.0,False,D_gt250,False,,False,,False,,0.07595714787495611,
2026-01-15,INTC,6,453.0,False,D_gt250,True,9.0,True,10.0,False,,0.10120028241939272,-0.07511365882585497
2026-01-15,KLAC,3,470.0,False,D_gt250,True,1.0,True,2.0,True,6.0,-0.03675657894736839,-0.02391333333333323
2026-01-15,LRCX,4,428.0,False,D_gt250,True,3.0,True,4.0,True,5.0,0.06719528772088812,-0.012287176046297144
2026-01-16,AMAT,3,430.0,False,D_gt250,True,1.0,True,1.0,False,,0.12654098309231765,0.11399590545319183
2026-01-16,INTC,5,453.0,False,D_gt250,True,9.0,True,10.0,False,,0.08684396328547894,-0.08717137774263695
2026-01-16,KLAC,2,470.0,False,D_gt250,True,1.0,True,2.0,True,6.0,-0.03276973684210527,-0.0198733333333333
2026-01-16,LMT,5,265.0,False,D_gt250,True,1.0,True,4.0,False,,0.11676924663893007,0.09182284225565174
2026-01-16,LRCX,3,428.0,False,D_gt250,True,3.0,True,4.0,True,5.0,0.06742183960126891,-0.012077497274175952
2026-01-20,ALB,6,465.0,False,D_gt250,False,,False,,False,,-0.07112244344382368,
2026-01-20,BG,8,277.0,False,D_gt250,False,,False,,False,,0.06928345626975774,
2026-01-20,INTC,4,457.0,False,D_gt250,True,9.0,True,10.0,False,,0.06989879971758062,-0.10140343941490415
2026-01-20,MU,11,437.0,False,D_gt250,False,,False,,False,,0.10951502372166577,
2026-01-21,AMD,7,495.0,False,D_gt250,False,,False,,False,,-0.1409200354834621,
2026-01-21,BG,7,277.0,False,D_gt250,False,,False,,False,,0.08438707411310142,
2026-01-21,CF,8,323.0,False,D_gt250,False,,False,,False,,0.10707925200356172,
2026-01-21,GNRC,6,308.0,False,D_gt250,True,9.0,True,9.0,True,9.0,0.33798011881654033,0.05804921159123677
2026-01-21,INTC,3,461.0,False,D_gt250,True,9.0,True,10.0,False,,0.05012944222169913,-0.11800751136588272
2026-01-21,TPL,7,291.0,False,D_gt250,True,7.0,True,7.0,True,10.0,0.39671604087725343,0.21149345152133847
2026-01-22,AMD,6,495.0,False,D_gt250,False,,False,,False,,-0.15452202931609849,
2026-01-22,BG,6,277.0,False,D_gt250,False,,False,,False,,0.07086406743940987,
2026-01-22,GNRC,5,308.0,False,D_gt250,True,9.0,True,9.0,True,9.0,0.3480971707546616,0.06604958370156755
2026-01-22,INTC,2,478.0,False,D_gt250,True,9.0,True,10.0,False,,0.038126618027771286,-0.12808855505040528
2026-01-22,LMT,2,265.0,False,D_gt250,True,1.0,True,4.0,False,,0.13169205377712068,0.10641230355492048
2026-01-23,ALB,3,465.0,False,D_gt250,True,17.0,False,,False,,-0.03694461020994955,0.0
2026-01-23,AMD,5,495.0,False,D_gt250,False,,False,,False,,-0.16951801630549568,
2026-01-23,BG,5,277.0,False,D_gt250,False,,False,,False,,0.06533192834562707,
2026-01-23,FIX,5,345.0,False,D_gt250,True,6.0,True,10.0,True,13.0,0.23769372209088524,0.10121138939742136
2026-01-23,MU,8,437.0,False,D_gt250,True,10.0,False,,False,,0.10956773853452839,0.008673775008985363
2026-01-26,ALB,2,465.0,False,D_gt250,True,17.0,True,18.0,False,,0.01356263223566434,0.052444794952681395
2026-01-26,AMD,4,495.0,False,D_gt250,False,,False,,False,,-0.09669243441895825,
2026-01-26,BG,4,277.0,False,D_gt250,False,,False,,False,,0.07578152441166153,
2026-01-26,MU,7,437.0,False,D_gt250,True,10.0,False,,False,,0.10176594623089086,0.001581406493350812
2026-01-27,AMD,3,495.0,False,D_gt250,False,,False,,False,,-0.10928061504667752,
2026-01-27,BG,3,277.0,False,D_gt250,False,,False,,False,,0.06585879873551104,
2026-01-27,BKR,7,196.0,False,C_151-250,True,13.0,False,,False,,0.12988145048814514,0.0
2026-01-27,MU,6,437.0,False,D_gt250,True,10.0,True,14.0,False,,0.13073273589878753,0.027914220678087798
2026-01-28,BKR,6,196.0,False,C_151-250,True,13.0,False,,False,,0.1314504881450489,0.001388674587255112
2026-01-28,MPWR,5,329.0,False,D_gt250,True,2.0,False,,False,,0.03808836853355402,-0.04040428680619912
2026-01-28,MU,5,437.0,False,D_gt250,True,10.0,True,14.0,False,,0.09530838165524513,-0.004288966095603253
2026-01-29,KLAC,1,470.0,False,D_gt250,True,13.0,False,,False,,0.06765690435172345,0.03717939995918074
2026-01-29,LRCX,2,428.0,False,D_gt250,True,12.0,False,,False,,-0.015200000000000102,-0.014743670752769722
2026-01-29,MPWR,4,358.0,False,D_gt250,True,2.0,False,,False,,0.005198666467281843,-0.07080710998357476
2026-01-29,MU,4,437.0,False,D_gt250,True,10.0,True,14.0,False,,0.08690036900369003,-0.011932430813465955
2026-01-30,EQT,2,327.0,False,D_gt250,False,,False,,False,,0.1086330935251798,
2026-01-30,MU,3,437.0,False,D_gt250,True,10.0,True,14.0,False,,0.08769109119662644,-0.011213609680124637
2026-01-30,TXN,6,452.0,False,D_gt250,True,1.0,False,,False,,-0.04091054532157068,-0.0502444323737099
2026-02-02,MU,2,437.0,False,D_gt250,True,10.0,True,14.0,False,,0.0007380073800737907,-0.09025997364322513
2026-02-02,TXN,5,467.0,False,D_gt250,True,1.0,False,,False,,-0.07359327147232264,-0.08260908926308164
2026-02-03,TER,13,343.0,False,D_gt250,True,2.0,True,2.0,False,,-0.04175824175824183,-0.1097368881628843
2026-02-03,TXN,4,467.0,False,D_gt250,True,1.0,False,,False,,-0.07487315445444997,-0.08387651638602212
2026-02-05,BALL,8,355.0,False,D_gt250,False,,False,,False,,-0.057004976624943415,
2026-02-05,FDX,8,372.0,False,D_gt250,False,,False,,False,,-0.06259789077999367,
2026-02-05,HSY,7,357.0,False,D_gt250,False,,False,,False,,0.025478577939835878,
2026-02-06,GLW,18,469.0,False,D_gt250,False,,False,,False,,-0.04222947899658602,
2026-02-06,HSY,6,357.0,False,D_gt250,False,,False,,False,,0.015405651777575136,
2026-02-09,CIEN,17,451.0,False,D_gt250,False,,False,,False,,0.12716338122285342,
2026-02-09,GLW,17,469.0,False,D_gt250,False,,False,,False,,0.01098411755974471,
2026-02-10,CIEN,16,451.0,False,D_gt250,False,,False,,False,,0.13581690611426644,
2026-02-10,VZ,3,275.0,False,D_gt250,True,12.0,False,,False,,0.03407467863701297,-0.010156250000000089
2026-02-11,GLW,15,492.0,False,D_gt250,False,,False,,False,,-0.03688585423779134,
2026-02-11,GNRC,11,450.0,False,D_gt250,False,,False,,False,,-0.09437813373563475,
2026-02-11,VRT,10,231.0,False,C_151-250,True,2.0,False,,False,,0.02372410600624919,0.029602327837051412
2026-02-11,VZ,2,275.0,False,D_gt250,True,12.0,False,,False,,0.03305447867782085,-0.011132812499999978
2026-02-12,GLW,14,492.0,False,D_gt250,False,,False,,False,,-0.041709959922814344,
2026-02-12,GNRC,10,450.0,False,D_gt250,False,,False,,False,,-0.11021875138660875,
2026-02-12,SW,6,484.0,False,D_gt250,False,,False,,False,,-0.1412832145171743,
2026-02-12,VRT,9,231.0,False,C_151-250,True,2.0,False,,False,,-0.0013501523743394417,0.004384093113481979
2026-02-12,VZ,1,275.0,False,D_gt250,True,12.0,False,,False,,0.04835747806570101,0.003515624999999911
2026-02-13,GLW,13,492.0,False,D_gt250,False,,False,,False,,-0.019964375834941372,
2026-02-13,GNRC,9,450.0,False,D_gt250,False,,False,,False,,-0.10156631317389186,
2026-02-13,SW,5,487.0,False,D_gt250,False,,False,,False,,-0.14841218405703172,
2026-02-13,TPL,14,219.0,False,C_151-250,True,4.0,False,,False,,0.0035426547054453472,-0.003932170066355489
2026-02-13,VRT,8,231.0,False,C_151-250,True,2.0,False,,False,,0.0212552559503143,0.027119301648884653
2026-02-17,GNRC,8,450.0,False,D_gt250,False,,False,,False,,-0.08958601411013001,
2026-02-17,SW,4,487.0,False,D_gt250,False,,False,,False,,-0.13415424497731698,
2026-02-17,TPL,13,219.0,False,C_151-250,True,4.0,False,,False,,0.007904310229891687,0.00039699793939140804
2026-02-17,VRT,7,231.0,False,C_151-250,True,2.0,True,13.0,False,,0.03541256798981607,0.04135790494665392
2026-02-18,GNRC,7,450.0,False,D_gt250,False,,False,,False,,-0.11137240981497087,
2026-02-18,SW,3,487.0,False,D_gt250,False,,False,,False,,-0.16655865197666886,
2026-02-18,TPL,12,219.0,False,C_151-250,True,4.0,False,,False,,0.009618497990591113,0.0020984176796416953
2026-02-18,TPR,2,432.0,False,D_gt250,False,,False,,False,,-0.10694506333948695,
2026-02-18,VRT,6,231.0,False,C_151-250,True,2.0,True,13.0,False,,0.021139528603942193,0.027002909796314256
2026-02-19,CIEN,10,451.0,False,D_gt250,True,7.0,True,8.0,True,9.0,0.3784831272970264,0.13383533032867967
2026-02-19,FIX,7,456.0,False,D_gt250,True,2.0,True,13.0,False,,0.004422071420625118,0.00994141416966099
2026-02-19,GNRC,6,450.0,False,D_gt250,False,,False,,False,,-0.10879886409016293,
2026-02-19,TPL,11,219.0,False,C_151-250,True,4.0,False,,False,,0.014265851475153912,0.0067111556420969
2026-02-19,VRT,5,231.0,False,C_151-250,True,2.0,True,13.0,False,,0.03834432743123872,0.044306498545101825
2026-02-20,CIEN,9,451.0,False,D_gt250,True,7.0,True,8.0,True,9.0,0.28262612763113926,0.054990656260305526
2026-02-20,FIX,6,456.0,False,D_gt250,True,2.0,True,13.0,False,,-0.05665952831238186,-0.05147583159719804
2026-02-20,GLW,9,492.0,False,D_gt250,False,,False,,False,,-0.0754044827074366,
2026-02-20,GNRC,5,450.0,False,D_gt250,False,,False,,False,,-0.11563207170430845,
2026-02-20,TPL,10,219.0,False,C_151-250,True,4.0,False,,False,,-0.010704150239033927,-0.01807285857421037
2026-02-20,VRT,4,231.0,False,C_151-250,True,2.0,True,13.0,False,,-0.012922887011534212,-0.007255092143550024
2026-02-23,CIEN,8,451.0,False,D_gt250,True,7.0,True,8.0,True,9.0,0.3628466421650516,0.12097394745520496
2026-02-23,EIX,4,362.0,False,D_gt250,False,,False,,False,,-0.05445544554455439,
2026-02-23,GLW,8,492.0,False,D_gt250,False,,False,,False,,-0.027979812973133567,
2026-02-23,GNRC,4,450.0,False,D_gt250,False,,False,,False,,-0.10436171628876967,
2026-02-23,TPL,9,219.0,False,C_151-250,True,4.0,False,,False,,0.005409214711540322,-0.0020795130158610675
2026-02-23,VRT,3,231.0,False,C_151-250,True,2.0,True,13.0,False,,-0.012459977626046448,-0.006789524733268659
2026-02-24,CIEN,7,451.0,False,D_gt250,True,7.0,True,8.0,True,9.0,0.4346140995656531,0.18000439705397375
2026-02-24,GNRC,3,450.0,False,D_gt250,False,,False,,False,,-0.07170430847051512,
2026-02-24,TPL,8,219.0,False,C_151-250,True,4.0,False,,False,,0.019484600879949854,0.011891033517968719
2026-02-24,VRT,2,231.0,False,C_151-250,True,2.0,True,13.0,False,,0.04497936195656349,0.0509796314258002
2026-02-25,GLW,6,492.0,False,D_gt250,True,13.0,True,14.0,False,,0.08616594923556464,0.030561228082529368
2026-02-25,GNRC,2,450.0,False,D_gt250,False,,False,,False,,-0.0896747570661579,
2026-02-25,GRMN,5,363.0,False,D_gt250,False,,False,,False,,-0.02547973564774264,
2026-02-25,KEYS,9,382.0,False,D_gt250,True,8.0,False,,False,,0.02654619317783835,0.05617410730371497
2026-02-25,TPL,7,219.0,False,C_151-250,True,4.0,False,,False,,0.010151800849475423,0.002627748265497054
2026-02-25,VRT,1,231.0,False,C_151-250,True,2.0,True,13.0,False,,0.06530879913590248,0.07142580019398648
2026-02-26,AXON,9,486.0,False,D_gt250,False,,False,,False,,-0.12966362037985213,
2026-02-27,TPL,5,314.0,False,D_gt250,True,4.0,False,,False,,-0.02529379273565313,-0.03255383103011522
2026-03-02,AXON,7,490.0,False,D_gt250,False,,False,,False,,-0.19804084471665673,
2026-03-02,TPL,4,476.0,False,D_gt250,True,4.0,False,,False,,-0.10982229586880743,-0.11645272888821678
2026-03-03,AXON,6,493.0,False,D_gt250,False,,False,,False,,-0.17945398690032277,
2026-03-03,TPL,3,479.0,False,D_gt250,True,4.0,False,,False,,-0.09612784031388677,-0.102860275629998
2026-03-04,TPL,2,494.0,False,D_gt250,True,4.0,False,,False,,-0.1634763727786983,-0.16970716675803932
2026-03-04,XYZ,7,474.0,False,D_gt250,False,,False,,False,,-0.004181301220939959,
2026-03-05,INTU,10,472.0,False,D_gt250,False,,False,,False,,-0.07196204199982426,
2026-03-05,XYZ,6,474.0,False,D_gt250,False,,False,,False,,-0.00016725204883760725,
2026-03-06,INTU,9,486.0,False,D_gt250,False,,False,,False,,-0.08320885686670765,
2026-03-06,NOW,8,485.0,False,D_gt250,False,,False,,False,,-0.09928766159528624,
2026-03-06,XYZ,5,474.0,False,D_gt250,False,,False,,False,,0.014885432346546157,
2026-03-09,DDOG,9,485.0,False,D_gt250,False,,False,,False,,-0.06827630316597366,
2026-03-09,INTU,8,486.0,False,D_gt250,False,,False,,False,,-0.09884895879096744,
2026-03-09,XYZ,4,474.0,False,D_gt250,False,,False,,False,,0.0030105368790767084,
2026-03-10,DDOG,8,485.0,False,D_gt250,False,,False,,False,,-0.06859609849696191,
2026-03-10,INTU,7,492.0,False,D_gt250,False,,False,,False,,-0.14438537914067306,
2026-03-10,PLTR,6,488.0,False,D_gt250,True,3.0,False,,False,,-0.07861491130457565,-0.12484456602835126
2026-03-10,XYZ,3,474.0,False,D_gt250,False,,False,,False,,0.05084462284662994,
2026-03-11,APA,19,471.0,False,D_gt250,False,,False,,False,,0.005677419354838786,
2026-03-11,DDOG,7,487.0,False,D_gt250,False,,False,,False,,-0.1287176207227374,
2026-03-11,INTU,6,493.0,False,D_gt250,False,,False,,False,,-0.20549600210877783,
2026-03-11,MPC,15,475.0,False,D_gt250,False,,False,,False,,-0.061471279811891155,
2026-03-11,VLO,10,415.0,False,D_gt250,True,1.0,True,2.0,False,,0.002387652426025344,-0.05255097928588692
2026-03-12,APA,18,475.0,False,D_gt250,False,,False,,False,,-0.0030967741935483684,
2026-03-12,CF,10,469.0,False,D_gt250,True,1.0,True,2.0,True,2.0,-0.08479179239589629,-0.11088310736533524
2026-03-12,DOW,18,443.0,False,D_gt250,False,,False,,False,,-0.006873727087576498,
2026-03-12,LYB,10,464.0,False,D_gt250,True,1.0,True,1.0,True,2.0,-0.051466803911477066,-0.08365444375388442
2026-03-12,MOS,2,496.0,False,D_gt250,True,1.0,True,1.0,False,,-0.1051680520419227,-0.14117238987166136
2026-03-12,MPC,14,478.0,False,D_gt250,False,,False,,False,,-0.0652502519314746,
2026-03-12,PSX,14,489.0,False,D_gt250,False,,False,,False,,-0.09331587337736269,
2026-03-12,VLO,9,422.0,False,D_gt250,True,1.0,True,2.0,False,,0.018248486398908526,-0.03755944225034258
2026-03-13,APA,17,487.0,False,D_gt250,False,,False,,False,,0.019096774193548383,
2026-03-13,MPC,13,484.0,False,D_gt250,False,,False,,False,,-0.05403930131004364,
2026-03-13,PANW,5,483.0,False,D_gt250,True,12.0,True,12.0,False,,-0.0027002147898128603,-0.06485211186557727
2026-03-13,PSX,13,493.0,False,D_gt250,False,,False,,False,,-0.08676838988840796,
2026-03-13,VLO,8,457.0,False,D_gt250,True,1.0,True,2.0,False,,0.0321480344504137,-0.02442169742887068
2026-03-16,APA,16,494.0,False,D_gt250,False,,False,,False,,-0.0443870967741935,
2026-03-16,DDOG,4,491.0,False,D_gt250,False,,False,,False,,-0.11600575631595778,
2026-03-16,MPC,12,484.0,False,D_gt250,False,,False,,False,,-0.05974974806852529,
2026-03-16,PANW,4,483.0,False,D_gt250,True,12.0,True,12.0,False,,-0.008346118441239558,-0.07014616181378752
2026-03-17,APA,15,494.0,False,D_gt250,False,,False,,False,,-0.05548387096774188,
2026-03-17,DDOG,3,491.0,False,D_gt250,False,,False,,False,,-0.032139430764310806,
2026-03-17,EXPE,2,454.0,False,D_gt250,False,,False,,False,,0.07531013742116044,
2026-03-17,STX,7,443.0,False,D_gt250,True,6.0,True,6.0,True,7.0,0.37173631827661757,0.1462607544672403
2026-03-17,WDC,7,491.0,False,D_gt250,True,8.0,True,8.0,True,10.0,0.33528443387598306,0.07739535982053258
2026-03-18,APA,14,494.0,False,D_gt250,False,,False,,False,,-0.021935483870967776,
2026-03-18,DDOG,2,491.0,False,D_gt250,False,,False,,False,,-0.012871762072273696,
2026-03-18,DVN,10,488.0,False,D_gt250,False,,False,,False,,-0.05783082938876316,
2026-03-18,OXY,11,496.0,False,D_gt250,False,,False,,False,,-0.09687152612355088,
2026-03-18,WDC,6,491.0,False,D_gt250,True,8.0,True,8.0,True,10.0,0.3231754161331626,0.06762500737942045
2026-03-19,APA,13,495.0,False,D_gt250,False,,False,,False,,-0.07767741935483863,
2026-03-19,CIEN,7,96.0,False,A_51-100,True,1.0,True,2.0,True,6.0,0.39021917808219175,0.30703448986425563
2026-03-19,LITE,20,150.0,False,B_101-150,False,,False,,False,,0.0,
2026-03-19,OXY,10,496.0,False,D_gt250,False,,False,,False,,-0.14578370652691752,
2026-03-19,STX,5,443.0,False,D_gt250,True,6.0,True,6.0,True,7.0,0.4460519021093481,0.20836090889035952
2026-03-19,WDC,5,491.0,False,D_gt250,True,8.0,True,8.0,True,10.0,0.36279495152734564,0.09959265600094458
2026-03-20,AKAM,10,497.0,False,D_gt250,False,,False,,False,,-0.14816753926701565,
2026-03-20,APA,12,497.0,False,D_gt250,False,,False,,False,,-0.07174193548387098,
2026-03-20,CIEN,6,96.0,False,A_51-100,True,1.0,True,2.0,True,6.0,0.37882191780821906,0.296319192231409
2026-03-20,LITE,19,150.0,False,B_101-150,True,1.0,False,,False,,0.0011632198821120987,0.0
2026-03-20,OXY,9,496.0,False,D_gt250,False,,False,,False,,-0.13482610767031922,
2026-03-20,STX,4,443.0,False,D_gt250,True,6.0,True,6.0,True,7.0,0.4249320203806859,0.19071255239355822
2026-03-20,WDC,4,491.0,False,D_gt250,True,8.0,True,8.0,True,10.0,0.36861167002012074,0.10428596729440942
2026-03-23,AKAM,9,497.0,False,D_gt250,False,,False,,False,,-0.144153577661431,
2026-03-23,APA,11,497.0,False,D_gt250,False,,False,,False,,-0.029677419354838697,
2026-03-23,CIEN,5,96.0,False,A_51-100,True,1.0,True,2.0,True,6.0,0.38610958904109594,0.3031708008139504
2026-03-23,COP,7,492.0,False,D_gt250,False,,False,,False,,-0.06324972737186474,
2026-03-23,DELL,11,395.0,False,D_gt250,True,6.0,True,9.0,False,,0.14498301612120557,0.09979802164793616
2026-03-23,LITE,18,287.0,False,D_gt250,True,1.0,False,,False,,-0.0639211694833739,-0.06500876987185944
2026-03-23,OXY,8,496.0,False,D_gt250,False,,False,,False,,-0.10544703827219315,
2026-03-23,VLO,2,483.0,False,D_gt250,True,1.0,True,2.0,False,,-0.004903214803445022,-0.059442250342548575
2026-03-23,WDC,3,491.0,False,D_gt250,True,8.0,True,8.0,True,10.0,0.4040973111395645,0.13291811795265374
2026-03-24,APA,10,497.0,False,D_gt250,False,,False,,False,,-0.017806451612903174,
2026-03-24,CIEN,4,248.0,False,C_151-250,True,1.0,True,2.0,True,6.0,0.3670410958904111,0.2852432836205343
2026-03-24,COP,6,492.0,False,D_gt250,False,,False,,False,,-0.04502258918834712,
2026-03-24,DELL,10,395.0,False,D_gt250,True,6.0,True,9.0,False,,0.1573300264193671,0.11165777616655448
2026-03-24,DVN,6,488.0,False,D_gt250,False,,False,,False,,-0.03025313850586553,
2026-03-24,LITE,17,370.0,False,D_gt250,True,1.0,False,,False,,-0.02289529902580334,-0.024030566075677884
2026-03-24,MPC,6,492.0,False,D_gt250,False,,False,,False,,-0.06755962378233127,
2026-03-24,OXY,7,496.0,False,D_gt250,False,,False,,False,,-0.09401302207400353,
2026-03-25,AKAM,7,497.0,False,D_gt250,False,,False,,False,,-0.1607329842931936,
2026-03-25,APA,9,497.0,False,D_gt250,False,,False,,False,,-0.0023225806451613318,
2026-03-25,CIEN,3,248.0,False,C_151-250,True,1.0,True,2.0,True,6.0,0.4132876712328768,0.328722664399969
2026-03-25,DELL,9,395.0,False,D_gt250,True,6.0,True,9.0,False,,0.14379684045937347,0.09865865658501205
2026-03-25,HPE,9,441.0,False,D_gt250,True,9.0,False,,False,,0.11809447558046426,-0.028859527121001483
2026-03-25,LITE,16,451.0,False,D_gt250,True,1.0,False,,False,,-0.052769917344279604,-0.05387047401995293
2026-03-25,OXY,6,496.0,False,D_gt250,False,,False,,False,,-0.08162617119263138,
2026-03-26,APA,8,497.0,False,D_gt250,False,,False,,False,,-0.026322580645161353,
2026-03-26,BKR,4,424.0,False,D_gt250,False,,False,,False,,0.14252568776930707,
2026-03-26,CIEN,2,248.0,False,C_151-250,True,1.0,True,2.0,True,6.0,0.4268493150684931,0.3414728382659762
2026-03-26,DELL,8,395.0,False,D_gt250,True,6.0,True,9.0,False,,0.16509408529681346,0.11911543839660266
2026-03-26,FANG,4,480.0,False,D_gt250,False,,False,,False,,0.021875983632357432,
2026-03-26,HPE,8,441.0,False,D_gt250,True,9.0,False,,False,,0.12730184147317858,-0.020862308762169768
2026-03-26,LITE,15,451.0,False,D_gt250,True,1.0,False,,False,,-0.013902714552551876,-0.01504842980192378
2026-03-26,SLB,5,442.0,False,D_gt250,False,,False,,False,,0.13572006472491904,
2026-03-27,ALB,6,451.0,False,D_gt250,True,7.0,True,7.0,False,,0.14983000057626916,-0.07462202022075881
2026-03-27,APA,7,497.0,False,D_gt250,False,,False,,False,,-0.008258064516129093,
2026-03-27,BKR,3,424.0,False,D_gt250,False,,False,,False,,0.13324494530991027,
